time,V(1),V(2),V(3),V(gate),I(C1),I(D1),I(L1),I(Rload),I(S1),I(Vgate),I(Vin),L1:flux,source_file,step,I(R1)
0.00015101600000025543,12.0,23.834112,23.247314,1.9999999,1.6328125,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600000051144,12.0,23.834112,23.247314,1.9999998,1.6367188,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600000102342,12.0,23.834112,23.247314,1.9999995,1.6347656,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600000204743,12.0,23.834112,23.247314,1.9999989,1.6347656,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600000409543,12.0,23.834112,23.247314,1.999998,1.6352539,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600000819144,12.0,23.834112,23.247314,1.999996,1.6352539,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600001638343,12.0,23.834112,23.247314,1.9999918,1.6352539,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600003276743,12.0,23.834112,23.247314,1.9999837,1.6352539,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600006553543,12.0,23.834112,23.247314,1.9999672,1.6352539,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600013107144,12.0,23.834112,23.247314,1.9999344,1.6352386,2.6038816,2.6039054,0.9686381,-2.3834136e-05,0.0,-2.6039054,2.6039066e-05,morecomplex,0,
0.00015101600026214343,12.0,23.834112,23.247314,1.9998689,1.6352463,2.6038814,2.6039052,0.9686381,-2.3834136e-05,0.0,-2.6039052,2.6039064e-05,morecomplex,0,
0.00015101600052428745,12.0,23.834112,23.247314,1.9997379,1.6352425,2.6038811,2.603905,0.9686381,-2.3834136e-05,0.0,-2.603905,2.603906e-05,morecomplex,0,
0.00015101600104857544,12.0,23.834112,23.247314,1.9994757,1.6352425,2.6038804,2.6039042,0.9686381,-2.3834136e-05,0.0,-2.6039042,2.6039055e-05,morecomplex,0,
0.00015101600209715144,12.0,23.834112,23.247314,1.9989514,1.6352415,2.6038792,2.603903,0.9686381,-2.3834136e-05,0.0,-2.603903,2.6039042e-05,morecomplex,0,
0.00015101600419430343,12.0,23.834112,23.247314,1.9979029,1.6352386,2.6038766,2.6039004,0.9686381,-2.3834136e-05,0.0,-2.6039004,2.6039017e-05,morecomplex,0,
0.00015101600838860743,12.0,23.834112,23.247314,1.9958057,1.6352336,2.6038718,2.6038957,0.9686381,-2.3834136e-05,0.0,-2.6038957,2.6038968e-05,morecomplex,0,
0.00015101601677721543,12.0,23.834112,23.247314,1.9916114,1.6352237,2.6038618,2.6038857,0.9686381,-2.3834136e-05,0.0,-2.6038857,2.6038868e-05,morecomplex,0,
0.00015101603355443144,12.0,23.834112,23.247316,1.9832228,1.6352038,2.603842,2.6038659,0.9686381,-2.3834136e-05,0.0,-2.6038659,2.603867e-05,morecomplex,0,
0.00015101606710886343,12.0,23.834112,23.247316,1.9664456,1.635164,2.6038022,2.603826,0.9686382,-2.3834136e-05,0.0,-2.603826,2.6038273e-05,morecomplex,0,
0.00015101613421772745,12.0,23.834112,23.247316,1.9328911,1.6350846,2.6037228,2.6037467,0.96863824,-2.3834136e-05,0.0,-2.6037467,2.6037478e-05,morecomplex,0,
0.00015101626843545544,12.0,23.83411,23.24732,1.8657823,1.6349256,2.603564,2.6035879,0.9686383,-2.3834134e-05,0.0,-2.6035879,2.603589e-05,morecomplex,0,
0.00015101653687091143,12.0,23.834108,23.247324,1.7315645,1.6346077,2.6032462,2.60327,0.9686385,-2.3834133e-05,0.0,-2.60327,2.6032712e-05,morecomplex,0,
0.00015101707374182345,12.0,23.834105,23.247332,1.463129,1.6339718,2.6026108,2.6026344,0.96863884,-2.3834129e-05,0.0,-2.6026344,2.6026357e-05,morecomplex,0,
0.00015101814748364744,12.0,23.834097,23.24735,0.92625815,1.6327002,2.6013398,2.6013637,0.9686396,-2.3834122e-05,0.0,-2.6013637,2.6013648e-05,morecomplex,0,
0.00015101999999999997,12.0,23.834084,23.24738,6.506795e-12,1.6305062,2.599147,2.599171,0.96864086,-2.3834107e-05,0.0,-2.599171,2.599172e-05,morecomplex,0,
0.00015102370503270504,12.0,23.834057,23.24744,0.0,1.6261181,2.5947614,2.5947852,0.96864337,-2.383408e-05,0.0,-2.5947852,2.5947866e-05,morecomplex,0,
0.00015103111509811516,12.0,23.834002,23.24756,0.0,1.6173421,2.5859904,2.5860143,0.9686484,-2.3834025e-05,0.0,-2.5860143,2.5860154e-05,morecomplex,0,
0.00015104111509811515,12.0,23.833925,23.247723,0.0,1.6054988,2.574154,2.5741777,0.96865505,-2.3833949e-05,0.0,-2.5741777,2.5741789e-05,morecomplex,0,
0.00015105111509811515,12.0,23.833847,23.24788,0.0,1.5936557,2.5623174,2.5623412,0.9686617,-2.3833873e-05,0.0,-2.5623412,2.5623425e-05,morecomplex,0,
0.00015106111509811514,12.0,23.833769,23.248041,0.0,1.5818127,2.550481,2.550505,0.96866834,-2.3833793e-05,0.0,-2.550505,2.5505062e-05,morecomplex,0,
0.00015107111509811514,12.0,23.833687,23.248198,0.0,1.5699699,2.5386448,2.5386686,0.9686749,-2.383371e-05,0.0,-2.5386686,2.5386698e-05,morecomplex,0,
0.00015108111509811513,12.0,23.833605,23.248354,0.0,1.5581272,2.5268087,2.5268326,0.96868145,-2.3833629e-05,0.0,-2.5268326,2.5268337e-05,morecomplex,0,
0.00015109111509811513,12.0,23.83352,23.24851,0.0,1.5462847,2.5149724,2.5149963,0.9686879,-2.3833543e-05,0.0,-2.5149963,2.5149975e-05,morecomplex,0,
0.00015110111509811512,12.0,23.833433,23.248663,0.0,1.5344422,2.5031366,2.5031605,0.9686943,-2.3833458e-05,0.0,-2.5031605,2.5031615e-05,morecomplex,0,
0.00015111111509811512,12.0,23.833345,23.248817,0.0,1.5225999,2.4913006,2.4913244,0.9687007,-2.3833369e-05,0.0,-2.4913244,2.4913257e-05,morecomplex,0,
0.0001511211150981151,12.0,23.833256,23.248968,0.0,1.5107579,2.479465,2.4794888,0.968707,-2.383328e-05,0.0,-2.4794888,2.47949e-05,morecomplex,0,
0.0001511311150981151,12.0,23.833164,23.249119,0.0,1.4989159,2.4676292,2.467653,0.9687133,-2.3833189e-05,0.0,-2.467653,2.4676543e-05,morecomplex,0,
0.0001511411150981151,12.0,23.83307,23.249268,0.0,1.4870741,2.4557936,2.4558175,0.9687195,-2.3833094e-05,0.0,-2.4558175,2.4558187e-05,morecomplex,0,
0.0001511511150981151,12.0,23.832975,23.249416,0.0,1.4752325,2.443958,2.443982,0.9687257,-2.3833e-05,0.0,-2.443982,2.4439832e-05,morecomplex,0,
0.0001511611150981151,12.0,23.832878,23.249563,0.0,1.463391,2.4321227,2.4321465,0.9687318,-2.3832903e-05,0.0,-2.4321465,2.4321478e-05,morecomplex,0,
0.0001511711150981151,12.0,23.832779,23.249708,0.0,1.4515496,2.4202876,2.4203115,0.9687379,-2.3832803e-05,0.0,-2.4203115,2.4203126e-05,morecomplex,0,
0.00015118111509811508,12.0,23.83268,23.249853,0.0,1.4397085,2.4084525,2.408476,0.9687439,-2.3832703e-05,0.0,-2.408476,2.4084775e-05,morecomplex,0,
0.00015119111509811508,12.0,23.832577,23.249996,0.0,1.4278675,2.3966174,2.3966413,0.9687499,-2.3832601e-05,0.0,-2.3966413,2.3966424e-05,morecomplex,0,
0.00015120111509811507,12.0,23.832472,23.25014,0.0,1.4160267,2.3847826,2.3848064,0.9687558,-2.3832497e-05,0.0,-2.3848064,2.3848075e-05,morecomplex,0,
0.00015121111509811507,12.0,23.832367,23.25028,0.0,1.404186,2.3729477,2.3729715,0.9687617,-2.383239e-05,0.0,-2.3729715,2.3729726e-05,morecomplex,0,
0.00015122111509811506,12.0,23.832258,23.25042,0.0,1.3923454,2.361113,2.361137,0.9687675,-2.3832283e-05,0.0,-2.361137,2.361138e-05,morecomplex,0,
0.00015123111509811506,12.0,23.83215,23.250559,0.0,1.3805051,2.3492785,2.3493023,0.96877325,-2.3832174e-05,0.0,-2.3493023,2.3493034e-05,morecomplex,0,
0.00015124111509811505,12.0,23.832037,23.250696,0.0,1.368665,2.337444,2.337468,0.968779,-2.383206e-05,0.0,-2.337468,2.337469e-05,morecomplex,0,
0.00015125111509811505,12.0,23.831924,23.250832,0.0,1.356825,2.3256097,2.3256335,0.9687847,-2.3831948e-05,0.0,-2.3256335,2.3256347e-05,morecomplex,0,
0.00015126111509811504,12.0,23.83181,23.250967,0.0,1.3449851,2.3137755,2.3137994,0.9687903,-2.3831833e-05,0.0,-2.3137994,2.3138005e-05,morecomplex,0,
0.00015127111509811504,12.0,23.831692,23.2511,0.0,1.3331455,2.3019414,2.3019652,0.9687959,-2.3831715e-05,0.0,-2.3019652,2.3019664e-05,morecomplex,0,
0.00015128111509811503,12.0,23.831573,23.251234,0.0,1.3213061,2.2901075,2.2901313,0.96880144,-2.3831597e-05,0.0,-2.2901313,2.2901326e-05,morecomplex,0,
0.00015129111509811502,12.0,23.831451,23.251366,0.0,1.3094668,2.2782736,2.2782974,0.9688069,-2.3831477e-05,0.0,-2.2782974,2.2782988e-05,morecomplex,0,
0.00015130111509811502,12.0,23.83133,23.251495,0.0,1.2976277,2.26644,2.2664638,0.96881235,-2.3831353e-05,0.0,-2.2664638,2.266465e-05,morecomplex,0,
0.00015131111509811501,12.0,23.831205,23.251625,0.0,1.2857888,2.2546065,2.2546303,0.9688177,-2.383123e-05,0.0,-2.2546303,2.2546315e-05,morecomplex,0,
0.000151321115098115,12.0,23.83108,23.251753,0.0,1.2739501,2.242773,2.242797,0.968823,-2.3831102e-05,0.0,-2.242797,2.2427981e-05,morecomplex,0,
0.000151331115098115,12.0,23.83095,23.25188,0.0,1.2621115,2.2309399,2.2309637,0.9688283,-2.3830975e-05,0.0,-2.2309637,2.2309649e-05,morecomplex,0,
0.000151341115098115,12.0,23.83082,23.252005,0.0,1.2502732,2.2191067,2.2191305,0.96883357,-2.3830844e-05,0.0,-2.2191305,2.2191318e-05,morecomplex,0,
0.000151351115098115,12.0,23.830688,23.25213,0.0,1.238435,2.2072737,2.2072976,0.96883875,-2.3830711e-05,0.0,-2.2072976,2.2072987e-05,morecomplex,0,
0.000151361115098115,12.0,23.830553,23.252253,0.0,1.2265971,2.195441,2.1954648,0.9688439,-2.3830578e-05,0.0,-2.1954648,2.195466e-05,morecomplex,0,
0.00015137111509811498,12.0,23.830418,23.252375,0.0,1.2147593,2.1836083,2.1836321,0.96884894,-2.3830442e-05,0.0,-2.1836321,2.1836333e-05,morecomplex,0,
0.00015138111509811498,12.0,23.83028,23.252497,0.0,1.2029217,2.1717758,2.1717997,0.968854,-2.3830304e-05,0.0,-2.1717997,2.1718008e-05,morecomplex,0,
0.00015139111509811497,12.0,23.83014,23.252615,0.0,1.1910844,2.1599433,2.1599672,0.968859,-2.3830164e-05,0.0,-2.1599672,2.1599684e-05,morecomplex,0,
0.00015140111509811497,12.0,23.829998,23.252735,0.0,1.1792473,2.148111,2.148135,0.9688639,-2.3830022e-05,0.0,-2.148135,2.1481363e-05,morecomplex,0,
0.00015141111509811496,12.0,23.829853,23.252851,0.0,1.1674103,2.136279,2.136303,0.9688688,-2.3829878e-05,0.0,-2.136303,2.1363041e-05,morecomplex,0,
0.00015142111509811496,12.0,23.829708,23.252968,0.0,1.1555735,2.124447,2.124471,0.9688737,-2.3829733e-05,0.0,-2.124471,2.1244721e-05,morecomplex,0,
0.00015143111509811495,12.0,23.829561,23.253082,0.0,1.143737,2.1126153,2.1126392,0.96887845,-2.3829583e-05,0.0,-2.1126392,2.1126405e-05,morecomplex,0,
0.00015144111509811495,12.0,23.82941,23.253197,0.0,1.1319007,2.1007838,2.1008077,0.9688832,-2.3829434e-05,0.0,-2.1008077,2.1008089e-05,morecomplex,0,
0.00015145111509811494,12.0,23.829258,23.25331,0.0,1.1200645,2.0889523,2.0889761,0.96888787,-2.3829283e-05,0.0,-2.0889761,2.0889775e-05,morecomplex,0,
0.00015146111509811494,12.0,23.829105,23.25342,0.0,1.1082286,2.0771213,2.0771449,0.9688925,-2.3829129e-05,0.0,-2.0771449,2.0771462e-05,morecomplex,0,
0.00015147111509811493,12.0,23.828949,23.25353,0.0,1.096393,2.06529,2.0653138,0.9688971,-2.3828972e-05,0.0,-2.0653138,2.0653151e-05,morecomplex,0,
0.00015148111509811493,12.0,23.82879,23.25364,0.0,1.0845574,2.0534592,2.053483,0.96890163,-2.3828816e-05,0.0,-2.053483,2.053484e-05,morecomplex,0,
0.00015149111509811492,12.0,23.82863,23.253748,0.0,1.0727222,2.0416284,2.0416522,0.96890616,-2.3828656e-05,0.0,-2.0416522,2.0416534e-05,morecomplex,0,
0.00015150111509811492,12.0,23.82847,23.253855,0.0,1.0608872,2.0297978,2.0298216,0.9689106,-2.3828494e-05,0.0,-2.0298216,2.0298228e-05,morecomplex,0,
0.0001515111150981149,12.0,23.828306,23.25396,0.0,1.0490524,2.0179675,2.0179913,0.968915,-2.382833e-05,0.0,-2.0179913,2.0179923e-05,morecomplex,0,
0.0001515211150981149,12.0,23.82814,23.254065,0.0,1.0372177,2.0061371,2.006161,0.96891934,-2.3828163e-05,0.0,-2.006161,2.0061621e-05,morecomplex,0,
0.0001515311150981149,12.0,23.82797,23.254168,0.0,1.0253835,1.994307,1.9943309,0.9689236,-2.3827995e-05,0.0,-1.9943309,1.9943322e-05,morecomplex,0,
0.0001515411150981149,12.0,23.8278,23.254269,0.0,1.0135493,1.9824772,1.982501,0.96892786,-2.3827824e-05,0.0,-1.982501,1.9825022e-05,morecomplex,0,
0.0001515511150981149,12.0,23.82763,23.25437,0.0,1.0017154,1.9706475,1.9706713,0.9689321,-2.3827652e-05,0.0,-1.9706713,1.9706726e-05,morecomplex,0,
0.00015156111509811488,12.0,23.827454,23.254469,0.0,0.98988175,1.958818,1.9588418,0.96893626,-2.3827479e-05,0.0,-1.9588418,1.958843e-05,morecomplex,0,
0.00015157111509811488,12.0,23.827278,23.254568,0.0,0.9780483,1.9469887,1.9470125,0.9689403,-2.3827302e-05,0.0,-1.9470125,1.9470137e-05,morecomplex,0,
0.00015158111509811487,12.0,23.827099,23.254665,0.0,0.9662152,1.9351596,1.9351834,0.9689444,-2.3827122e-05,0.0,-1.9351834,1.9351846e-05,morecomplex,0,
0.00015159111509811487,12.0,23.826918,23.25476,0.0,0.95438224,1.9233307,1.9233544,0.96894836,-2.3826942e-05,0.0,-1.9233544,1.9233556e-05,morecomplex,0,
0.00015160111509811486,12.0,23.826735,23.254856,0.0,0.9425495,1.9115019,1.9115257,0.96895236,-2.3826758e-05,0.0,-1.9115257,1.9115269e-05,morecomplex,0,
0.00015161111509811486,12.0,23.82655,23.25495,0.0,0.9307171,1.8996733,1.8996972,0.96895623,-2.3826573e-05,0.0,-1.8996972,1.8996983e-05,morecomplex,0,
0.00015162111509811485,12.0,23.826363,23.255043,0.0,0.9188849,1.8878449,1.8878688,0.9689601,-2.3826386e-05,0.0,-1.8878688,1.88787e-05,morecomplex,0,
0.00015163111509811485,12.0,23.826174,23.255133,0.0,0.90705293,1.8760169,1.8760407,0.9689639,-2.3826196e-05,0.0,-1.8760407,1.8760418e-05,morecomplex,0,
0.00015164111509811484,12.0,23.825981,23.255224,0.0,0.89522123,1.8641889,1.8642128,0.9689677,-2.3826005e-05,0.0,-1.8642128,1.8642138e-05,morecomplex,0,
0.00015165111509811484,12.0,23.825787,23.255312,0.0,0.8833898,1.8523611,1.8523849,0.9689714,-2.382581e-05,0.0,-1.8523849,1.8523862e-05,morecomplex,0,
0.00015166111509811483,12.0,23.82559,23.2554,0.0,0.8715586,1.8405336,1.8405575,0.968975,-2.3825614e-05,0.0,-1.8405575,1.8405586e-05,morecomplex,0,
0.00015167111509811483,12.0,23.825392,23.255487,0.0,0.8597277,1.8287063,1.8287301,0.96897864,-2.3825416e-05,0.0,-1.8287301,1.8287314e-05,morecomplex,0,
0.00015168111509811482,12.0,23.825191,23.255571,0.0,0.847897,1.8168792,1.816903,0.96898216,-2.3825216e-05,0.0,-1.816903,1.8169041e-05,morecomplex,0,
0.00015169111509811482,12.0,23.82499,23.255657,0.0,0.83606654,1.8050523,1.8050761,0.9689857,-2.3825012e-05,0.0,-1.8050761,1.8050772e-05,morecomplex,0,
0.0001517011150981148,12.0,23.824783,23.25574,0.0,0.82423645,1.7932255,1.7932494,0.96898913,-2.3824807e-05,0.0,-1.7932494,1.7932505e-05,morecomplex,0,
0.0001517111150981148,12.0,23.824575,23.255821,0.0,0.81240654,1.7813991,1.781423,0.96899253,-2.38246e-05,0.0,-1.781423,1.7814242e-05,morecomplex,0,
0.0001517211150981148,12.0,23.824366,23.255901,0.0,0.8005769,1.7695729,1.7695967,0.9689959,-2.382439e-05,0.0,-1.7695967,1.7695978e-05,morecomplex,0,
0.0001517311150981148,12.0,23.824154,23.255981,0.0,0.7887476,1.7577468,1.7577707,0.9689992,-2.3824177e-05,0.0,-1.7577707,1.7577719e-05,morecomplex,0,
0.0001517411150981148,12.0,23.82394,23.25606,0.0,0.77691853,1.745921,1.7459449,0.9690025,-2.3823963e-05,0.0,-1.7459449,1.745946e-05,morecomplex,0,
0.0001517511150981148,12.0,23.823723,23.256136,0.0,0.76508975,1.7340955,1.7341193,0.9690057,-2.3823746e-05,0.0,-1.7341193,1.7341205e-05,morecomplex,0,
0.00015176111509811478,12.0,23.823503,23.256212,0.0,0.75326127,1.7222701,1.722294,0.96900886,-2.3823526e-05,0.0,-1.722294,1.7222952e-05,morecomplex,0,
0.00015177111509811478,12.0,23.823282,23.256287,0.0,0.741433,1.710445,1.7104689,0.96901196,-2.3823306e-05,0.0,-1.7104689,1.71047e-05,morecomplex,0,
0.00015178111509811477,12.0,23.823057,23.256361,0.0,0.7296051,1.6986202,1.6986439,0.96901506,-2.382308e-05,0.0,-1.6986439,1.698645e-05,morecomplex,0,
0.00015179111509811477,12.0,23.82283,23.256433,0.0,0.71777743,1.6867955,1.6868193,0.96901804,-2.3822855e-05,0.0,-1.6868193,1.6868205e-05,morecomplex,0,
0.00015180111509811476,12.0,23.822601,23.256504,0.0,0.7059501,1.6749711,1.674995,0.969021,-2.3822626e-05,0.0,-1.674995,1.6749962e-05,morecomplex,0,
0.00015181111509811476,12.0,23.82237,23.256575,0.0,0.694123,1.663147,1.6631708,0.96902394,-2.3822395e-05,0.0,-1.6631708,1.663172e-05,morecomplex,0,
0.00015182111509811475,12.0,23.822136,23.256643,0.0,0.6822962,1.6513231,1.6513469,0.9690268,-2.382216e-05,0.0,-1.6513469,1.651348e-05,morecomplex,0,
0.00015183111509811475,12.0,23.8219,23.256712,0.0,0.67046976,1.6394994,1.6395231,0.9690296,-2.3821924e-05,0.0,-1.6395231,1.6395245e-05,morecomplex,0,
0.00015184111509811474,12.0,23.821661,23.256777,0.0,0.65864354,1.627676,1.6276999,0.9690324,-2.3821685e-05,0.0,-1.6276999,1.627701e-05,morecomplex,0,
0.00015185111509811473,12.0,23.821419,23.256844,0.0,0.6468177,1.6158528,1.6158767,0.9690351,-2.3821443e-05,0.0,-1.6158767,1.6158778e-05,morecomplex,0,
0.00015186111509811473,12.0,23.821175,23.256907,0.0,0.6349921,1.6040299,1.6040537,0.9690378,-2.38212e-05,0.0,-1.6040537,1.6040549e-05,morecomplex,0,
0.00015187111509811472,12.0,23.820929,23.25697,0.0,0.62316686,1.5922072,1.592231,0.9690404,-2.3820952e-05,0.0,-1.592231,1.5922322e-05,morecomplex,0,
0.00015188111509811472,12.0,23.820679,23.257032,0.0,0.6113419,1.5803849,1.5804087,0.96904296,-2.3820703e-05,0.0,-1.5804087,1.5804098e-05,morecomplex,0,
0.00015189111509811471,12.0,23.820427,23.257092,0.0,0.5995172,1.5685627,1.5685866,0.9690455,-2.3820452e-05,0.0,-1.5685866,1.5685877e-05,morecomplex,0,
0.0001519011150981147,12.0,23.820173,23.25715,0.0,0.5876929,1.5567409,1.5567647,0.96904796,-2.3820197e-05,0.0,-1.5567647,1.5567659e-05,morecomplex,0,
0.0001519111150981147,12.0,23.819916,23.25721,0.0,0.5758689,1.5449193,1.5449431,0.9690504,-2.3819939e-05,0.0,-1.5449431,1.5449443e-05,morecomplex,0,
0.0001519211150981147,12.0,23.819656,23.257267,0.0,0.5640452,1.533098,1.5331218,0.9690528,-2.3819679e-05,0.0,-1.5331218,1.533123e-05,morecomplex,0,
0.0001519311150981147,12.0,23.819393,23.257322,0.0,0.5522218,1.521277,1.5213007,0.9690551,-2.3819417e-05,0.0,-1.5213007,1.5213019e-05,morecomplex,0,
0.0001519411150981147,12.0,23.819128,23.257378,0.0,0.5403988,1.5094562,1.50948,0.9690574,-2.3819151e-05,0.0,-1.50948,1.5094812e-05,morecomplex,0,
0.00015195111509811468,12.0,23.81886,23.257431,0.0,0.528576,1.4976356,1.4976594,0.9690596,-2.3818884e-05,0.0,-1.4976594,1.49766065e-05,morecomplex,0,
0.00015196111509811468,12.0,23.818588,23.257483,0.0,0.5167536,1.4858154,1.4858392,0.9690618,-2.3818613e-05,0.0,-1.4858392,1.4858404e-05,morecomplex,0,
0.00015197111509811467,12.0,23.818316,23.257534,0.0,0.50493157,1.4739954,1.4740193,0.96906394,-2.3818338e-05,0.0,-1.4740193,1.4740205e-05,morecomplex,0,
0.00015198111509811467,12.0,23.818039,23.257584,0.0,0.49310985,1.4621758,1.4621997,0.96906596,-2.3818062e-05,0.0,-1.4621997,1.4622008e-05,morecomplex,0,
0.00015199111509811466,12.0,23.817759,23.257633,0.0,0.48128846,1.4503565,1.4503803,0.969068,-2.3817784e-05,0.0,-1.4503803,1.4503815e-05,morecomplex,0,
0.00015199999999999998,12.0,23.817509,23.257675,0.0,0.47078556,1.4398553,1.4398792,0.9690698,-2.3817533e-05,0.0,-1.4398792,1.4398804e-05,morecomplex,0,
0.00015200166666666664,12.0,23.817461,23.257683,0.8333333,0.46881542,1.4378855,1.4379094,0.96907014,-2.3817485e-05,0.0,-1.4379094,1.4379105e-05,morecomplex,0,
0.00015200499999999998,12.0,23.817366,23.257698,2.5,0.46487516,1.4339459,1.4339697,0.96907073,-2.381739e-05,0.0,-1.4339697,1.4339709e-05,morecomplex,0,
0.00015200599999999997,12.0,23.817337,23.257702,3.0,0.46369308,1.432764,1.4327879,0.969071,-2.3817362e-05,0.0,-1.4327879,1.432789e-05,morecomplex,0,
0.00015200699999999996,12.0,0.014327985,23.2577,3.5,-0.96907085,-1.0232435e-09,1.4327985,0.96907085,-1.4327985,0.0,-1.4327985,1.4327973e-05,morecomplex,0,
0.00015200999999999998,12.0,0.014363938,23.257671,5.0,-0.96906966,-1.0232435e-09,1.4363937,0.96906966,-1.4363937,0.0,-1.4363937,1.4363925e-05,morecomplex,0,
0.00015201600000000002,12.0,0.014435843,23.257612,5.0,-0.9690672,-1.0232433e-09,1.4435843,0.9690672,-1.4435843,0.0,-1.4435843,1.4435831e-05,morecomplex,0,
0.000152026,12.0,0.014555683,23.257517,5.0,-0.96906316,-1.0232429e-09,1.4555683,0.96906316,-1.4555683,0.0,-1.4555683,1.4555671e-05,morecomplex,0,
0.000152036,12.0,0.014675522,23.25742,5.0,-0.9690591,-1.0232428e-09,1.4675523,0.9690591,-1.4675523,0.0,-1.4675523,1.467551e-05,morecomplex,0,
0.000152046,12.0,0.01479536,23.257322,5.0,-0.9690551,-1.0232426e-09,1.479536,0.9690551,-1.479536,0.0,-1.479536,1.4795349e-05,morecomplex,0,
0.000152056,12.0,0.014915197,23.257225,5.0,-0.96905106,-1.0232423e-09,1.4915197,0.96905106,-1.4915197,0.0,-1.4915197,1.4915185e-05,morecomplex,0,
0.000152066,12.0,0.015035032,23.257128,5.0,-0.969047,-1.023242e-09,1.5035032,0.969047,-1.5035032,0.0,-1.5035032,1.5035021e-05,morecomplex,0,
0.00015207599999999999,12.0,0.0151548665,23.257032,5.0,-0.96904296,-1.0232419e-09,1.5154866,0.96904296,-1.5154866,0.0,-1.5154866,1.5154854e-05,morecomplex,0,
0.00015208599999999998,12.0,0.015274699,23.256935,5.0,-0.96903896,-1.0232417e-09,1.5274699,0.96903896,-1.5274699,0.0,-1.5274699,1.5274687e-05,morecomplex,0,
0.00015209599999999997,12.0,0.01539453,23.256838,5.0,-0.9690349,-1.0232416e-09,1.539453,0.9690349,-1.539453,0.0,-1.539453,1.5394518e-05,morecomplex,0,
0.00015210599999999997,12.0,0.01551436,23.25674,5.0,-0.96903086,-1.0232413e-09,1.5514361,0.96903086,-1.5514361,0.0,-1.5514361,1.5514348e-05,morecomplex,0,
0.00015211599999999996,12.0,0.015634188,23.256643,5.0,-0.96902686,-1.0232408e-09,1.5634189,0.9690268,-1.5634189,0.0,-1.5634189,1.5634178e-05,morecomplex,0,
0.00015212599999999996,12.0,0.015754016,23.256548,5.0,-0.9690228,-1.0232408e-09,1.5754017,0.9690228,-1.5754017,0.0,-1.5754017,1.5754003e-05,morecomplex,0,
0.00015213599999999995,12.0,0.015873842,23.25645,5.0,-0.96901876,-1.0232405e-09,1.5873842,0.96901876,-1.5873842,0.0,-1.5873842,1.587383e-05,morecomplex,0,
0.00015214599999999995,12.0,0.015993668,23.256353,5.0,-0.9690147,-1.0232402e-09,1.5993667,0.9690147,-1.5993667,0.0,-1.5993667,1.5993655e-05,morecomplex,0,
0.00015215599999999994,12.0,0.01611349,23.256256,5.0,-0.9690107,-1.0232398e-09,1.611349,0.9690107,-1.611349,0.0,-1.611349,1.6113478e-05,morecomplex,0,
0.00015216599999999994,12.0,0.016233312,23.256159,5.0,-0.96900666,-1.0232402e-09,1.6233312,0.96900666,-1.6233312,0.0,-1.6233312,1.62333e-05,morecomplex,0,
0.00015217599999999993,12.0,0.016353134,23.256063,5.0,-0.9690026,-1.0232395e-09,1.6353133,0.9690026,-1.6353133,0.0,-1.6353133,1.635312e-05,morecomplex,0,
